# Constructed from biom file
#OTU ID	ERR4264700	ERR4264711	ERR4264748	ERR4264769	ERR4264780	ERR4264831
c591a2c9ce671decb6e0d669930392eb	0.0	0.0	0.0	0.0	3.0	0.0
c7413d7e76a34c02a5effc720817b41d	0.0	0.0	0.0	0.0	3.0	0.0
a48cfb7edfe9cbd28726e9c727f4095c	0.0	0.0	0.0	0.0	3.0	0.0
e63c6ea42d0ee288f5c6b9ae1244c7fe	0.0	0.0	0.0	0.0	3.0	0.0
624c0e039bc05d9a297bd54debd0344d	0.0	0.0	0.0	0.0	3.0	0.0
fcb0524a2a56b3e3434905469df315c4	0.0	0.0	0.0	0.0	3.0	0.0
05a443b7916fa64fd12e9f412983fda0	0.0	0.0	0.0	0.0	3.0	0.0
6482b0a51407a67cf05f22551c1bdf79	0.0	0.0	0.0	0.0	0.0	3.0
fe68b44eb99609738d6ca6a899f7203e	0.0	0.0	0.0	0.0	0.0	3.0
ef72c9d00ca396592588712957ba5224	0.0	0.0	0.0	0.0	0.0	3.0
aa5c48ec53a5f90c77beb3f59cde90fc	0.0	0.0	0.0	0.0	0.0	3.0
3b86108bec0bbf604f257d48f7d5ec78	0.0	0.0	0.0	0.0	0.0	3.0
3dccb31743ae4b0b6e78b13cba236ccf	0.0	0.0	0.0	0.0	0.0	3.0
10d07f8c1ac3ca987c212ca51396d38f	0.0	0.0	0.0	0.0	0.0	3.0
80a62e99193ef44a3097a6b52168ab68	0.0	0.0	0.0	0.0	0.0	3.0
fd96f80b893b2457fcffd90f11319cea	0.0	0.0	0.0	0.0	0.0	3.0
9d59a028516cca1bcecec259b046f6d5	0.0	0.0	0.0	0.0	0.0	3.0
fba9451f45063baf536e13754d10966b	0.0	0.0	0.0	0.0	0.0	3.0
978cb0b1e7a130b158496e57e2972438	0.0	0.0	0.0	0.0	0.0	3.0
e5717006a50db97d1916e7e659aee2c9	0.0	0.0	0.0	0.0	0.0	3.0
bd8c42c7c6f4fa83a7955188c10a91b0	0.0	0.0	0.0	0.0	0.0	3.0
421b2a9dc561c37b29fae1b975473eda	0.0	0.0	0.0	0.0	0.0	3.0
624053e2b5773be8a90e7910b1a884f4	0.0	0.0	0.0	0.0	0.0	3.0
aadd3696ea95d5f12cd7103b1c70809c	0.0	0.0	0.0	0.0	0.0	3.0
42871135deffac29a02e72e32970ad47	0.0	0.0	0.0	0.0	0.0	3.0
8a7f287db7c2b9d3eabeca3bd0bcf1dc	2.0	0.0	0.0	0.0	0.0	0.0
4a2d51ed38fa521dde755dd934cc6718	2.0	0.0	0.0	0.0	0.0	0.0
5f3e02f634f90ebd16e18979310da19a	2.0	0.0	0.0	0.0	0.0	0.0
5d0eaf1c1f8469ed99edfe386f6a58fb	2.0	0.0	0.0	0.0	0.0	0.0
982826a78f8699aa6e5777d33b74345e	2.0	0.0	0.0	0.0	0.0	0.0
4dc1fc0c39b2132f864e251641bbbe16	2.0	0.0	0.0	0.0	0.0	0.0
6a64467498119a9e69b56c27f6d3aa7d	2.0	0.0	0.0	0.0	0.0	0.0
f6feab3873229729969aca390aca59c6	2.0	0.0	0.0	0.0	0.0	0.0
ad289c3e35d223e252723df73e4fbb5f	2.0	0.0	0.0	0.0	0.0	0.0
21d63f619a2358a38750e63834f49f7f	2.0	0.0	0.0	0.0	0.0	0.0
6ee3937aae3107a0895126942ec8e6a6	2.0	0.0	0.0	0.0	0.0	0.0
ee7b82295e36053a51ca1804f93b03ac	2.0	0.0	0.0	0.0	0.0	0.0
9a06484fc8a4b443f1b344a38caafa80	1.0	0.0	1.0	0.0	0.0	0.0
251df884737e74b37e6d88522f735495	0.0	2.0	0.0	0.0	0.0	0.0
6b0a67ec12e9977b9d644eef9f54840a	0.0	2.0	0.0	0.0	0.0	0.0
fbf8bc1daa5905b86dbcbdc7cf4fbfbf	0.0	2.0	0.0	0.0	0.0	0.0
3cc17ec9618ddf0bf024a3c5a0f986c4	0.0	2.0	0.0	0.0	0.0	0.0
876e1e6c394cddf21f9e6ebc126cf355	0.0	2.0	0.0	0.0	0.0	0.0
3666d936421e1daf9070bb5cfd2eb6bf	0.0	2.0	0.0	0.0	0.0	0.0
e5fe197788fac2c51de929882b715931	0.0	0.0	2.0	0.0	0.0	0.0
619542c74fa55aed81e34672343b53d1	0.0	0.0	2.0	0.0	0.0	0.0
c2b9968bd6338c8a3e343f30ff734052	0.0	0.0	2.0	0.0	0.0	0.0
631f1b3b487ca158453b1069deb9c060	0.0	0.0	2.0	0.0	0.0	0.0
7bd6ed0df90f4422cda20b6395ddca78	0.0	0.0	2.0	0.0	0.0	0.0
4b443900715fd16ac8043f31a0f0ce90	0.0	0.0	2.0	0.0	0.0	0.0
7271df0c84803ae33507780d20362ba4	0.0	0.0	2.0	0.0	0.0	0.0
0102540b6219afa3ee4246b2901c48f2	0.0	0.0	2.0	0.0	0.0	0.0
1f1d2de574a83eb68f71a81ea917402e	0.0	0.0	1.0	0.0	0.0	1.0
b6c4dfce599a0ca87941cfd21b96c4f0	0.0	0.0	0.0	2.0	0.0	0.0
84d9efad9316252c4ee52ef8f30cc146	0.0	0.0	0.0	2.0	0.0	0.0
e7ec2b352ef80e0a2631922f9f19e5ed	0.0	0.0	0.0	2.0	0.0	0.0
b8bea131c063c4e3e97028d735d942a5	0.0	0.0	0.0	2.0	0.0	0.0
f6678a92adea21da71750a65b6be7f31	0.0	0.0	0.0	2.0	0.0	0.0
904349208d7a141e24b498699b16fd98	0.0	0.0	0.0	2.0	0.0	0.0
1bc2a12fb961807fa28a695cc835d658	0.0	0.0	0.0	2.0	0.0	0.0
8c44cde76eb813ac9ee91755d3e1b590	0.0	0.0	0.0	2.0	0.0	0.0
c6321c3e86dadb373e624c1aba272cc1	0.0	0.0	0.0	0.0	2.0	0.0
855dc94702f055e51c444ff54ebb2b7d	0.0	0.0	0.0	0.0	2.0	0.0
f71b241a7845ef920c404683d0207243	0.0	0.0	0.0	0.0	2.0	0.0
f7ebd91c8b78f6e6250ace8a163616c0	0.0	0.0	0.0	0.0	0.0	2.0
4cbc3567a6fdadc7872671c3502cbe92	0.0	0.0	0.0	0.0	0.0	2.0
b5e5d10b4ba4c82715c3ef98bc6018c2	0.0	0.0	0.0	0.0	0.0	2.0
943f072f7566326a6b6bc53ba2b118c3	0.0	0.0	0.0	0.0	0.0	2.0
959c02f3cb38941df3c4a1fe2bd725cc	0.0	0.0	0.0	0.0	0.0	2.0
2955a65fc24adefd99cfe0a2dbe0d395	0.0	0.0	0.0	0.0	0.0	2.0
e212437d9e61112c30a3cea6ef840e52	0.0	0.0	0.0	0.0	0.0	2.0
cb8afcf72f5a0c02cf358502040fe5a8	0.0	0.0	0.0	0.0	0.0	2.0
9aca8ff6cbb2b15ff4225fe3741c7004	0.0	0.0	0.0	0.0	0.0	2.0
9b2523e38f350b39ddafb2143070bb5f	0.0	0.0	0.0	0.0	0.0	2.0
42e9f55c27caa48c94465bcd2f7c0597	0.0	0.0	0.0	0.0	0.0	2.0
e7148c53b693cfc4c5bd50e87d755c83	0.0	0.0	0.0	0.0	0.0	2.0
645eaf64a6946ae0dd61ca4a74255bc5	0.0	0.0	0.0	0.0	0.0	2.0
aad7290856178b33c2653c002ca02b75	0.0	0.0	0.0	0.0	0.0	2.0
d29c29e21f022b82b7cac8168110b753	1.0	0.0	0.0	0.0	0.0	0.0
bb7600422498e909d17543e791b695c3	1.0	0.0	0.0	0.0	0.0	0.0
abffd0d3acfe4f50cbcca1606c333162	1.0	0.0	0.0	0.0	0.0	0.0
0d294a4e97ea135d0c007936e71aed83	1.0	0.0	0.0	0.0	0.0	0.0
1816bb88b821181928aaf84e8ea89cf4	1.0	0.0	0.0	0.0	0.0	0.0
6e1cc3f3b0f0d7905c82de43a7321977	1.0	0.0	0.0	0.0	0.0	0.0
14fa9d18601662f1bf4bda0310ffeb63	1.0	0.0	0.0	0.0	0.0	0.0
91d90e541ec0c9436f833048a0c6e476	1.0	0.0	0.0	0.0	0.0	0.0
35974d42487684def86a763b69db031c	1.0	0.0	0.0	0.0	0.0	0.0
bbd427c6cbf8b25410cb3c5527fcb665	1.0	0.0	0.0	0.0	0.0	0.0
ea2fd33d99ac93d93fcdaedf5afb8d1e	1.0	0.0	0.0	0.0	0.0	0.0
d8e897e8ea25762cf55df41933c086a4	1.0	0.0	0.0	0.0	0.0	0.0
86f3a8e5decfc70df86e167c1da320e9	1.0	0.0	0.0	0.0	0.0	0.0
4e869964827d1aa3ef5e583bdbcd38bb	1.0	0.0	0.0	0.0	0.0	0.0
946e31c781a4a80b86e39591c8a1cfa4	1.0	0.0	0.0	0.0	0.0	0.0
5e2d5c10534a4ac41c2461d059b73d2c	1.0	0.0	0.0	0.0	0.0	0.0
cb5be62de7d009246933a64f43815400	1.0	0.0	0.0	0.0	0.0	0.0
d73ed2adde1fbf22c6d98b43aeee392d	1.0	0.0	0.0	0.0	0.0	0.0
2bb4dcd9a55d44b896b5d8fee2bf634e	0.0	1.0	0.0	0.0	0.0	0.0
4b53590d08b02bafaa56939379bcd1e0	0.0	1.0	0.0	0.0	0.0	0.0
15057dcdc9b0c885530281164845e6e5	0.0	1.0	0.0	0.0	0.0	0.0
44ca013f70d648f6918f6b4758dcbacb	0.0	1.0	0.0	0.0	0.0	0.0
6a3d40aea869966ad9ee97fd72f5b31c	0.0	1.0	0.0	0.0	0.0	0.0
8aa59e0a9bf2500ce44084e120fed9be	0.0	1.0	0.0	0.0	0.0	0.0
7719d9d9874e21d85359dde7c2e73719	0.0	1.0	0.0	0.0	0.0	0.0
d1facd7768052d0b0c5d68e138de0477	0.0	1.0	0.0	0.0	0.0	0.0
a3502aa60fbfa706c47de1144f9f46bc	0.0	1.0	0.0	0.0	0.0	0.0
e47cfd303bc56dc2bdffdfd216683313	0.0	1.0	0.0	0.0	0.0	0.0
358bca239b2fc4c2a738f4711a2051c0	0.0	1.0	0.0	0.0	0.0	0.0
da595a57cdda8e43cb787638b0c9e634	0.0	1.0	0.0	0.0	0.0	0.0
62d17330f92e8496996d6c4163cda338	0.0	1.0	0.0	0.0	0.0	0.0
c53d7318ef928effdcb03f6d6e93d425	0.0	1.0	0.0	0.0	0.0	0.0
b0fb31c29db061710eefe78c6a5ce451	0.0	1.0	0.0	0.0	0.0	0.0
4b01094f3737edbf89037aad7431f01b	0.0	1.0	0.0	0.0	0.0	0.0
7ea426c15344d60da50064805ea2c6ed	0.0	1.0	0.0	0.0	0.0	0.0
ddbdb40fcf872f13cea7a99c9eb13dc0	0.0	0.0	1.0	0.0	0.0	0.0
6bf9399d0eaa1ce9020bb96c9534188b	0.0	0.0	1.0	0.0	0.0	0.0
f1a86172663151082d07e596aeaec971	0.0	0.0	1.0	0.0	0.0	0.0
d7a7ea429c557d4cd65a479fc04747dd	0.0	0.0	1.0	0.0	0.0	0.0
558e3b524d3f0690b78b04daaea82dfb	0.0	0.0	0.0	1.0	0.0	0.0
b25ac28921a780c1d6252f79b428727c	0.0	0.0	0.0	1.0	0.0	0.0
be2a3fc31cd3a1f7adaad23145edfb31	0.0	0.0	0.0	1.0	0.0	0.0
8c806438977e80e792022368cdb5dffe	0.0	0.0	0.0	1.0	0.0	0.0
316fe1cc2b2a13b8fdd526fb50208a4d	0.0	0.0	0.0	1.0	0.0	0.0
df8a5735281b15353d48bf6db92f2f49	0.0	0.0	0.0	1.0	0.0	0.0
d2c48d293ca2166b68ea1638b01e7e11	0.0	0.0	0.0	1.0	0.0	0.0
b1da60d3d1b216efcfaef160c91683ba	0.0	0.0	0.0	0.0	1.0	0.0
44f6fcb46c2af73ab872f43a0295527d	0.0	0.0	0.0	0.0	1.0	0.0
190c315ee2fa35c1f9550153abb3bd14	0.0	0.0	0.0	0.0	1.0	0.0
7f56914163108fdda5c94efb49eceed4	0.0	0.0	0.0	0.0	1.0	0.0
250eca3680c32bf880fe60e7dced60c0	0.0	0.0	0.0	0.0	1.0	0.0
777b2a69b05860a1f89c8661575dc41e	0.0	0.0	0.0	0.0	1.0	0.0
d96bd1b1949eee78be487404e3d7c941	0.0	0.0	0.0	0.0	1.0	0.0
dedac01e2a6444f0e4c243fe2da4b962	0.0	0.0	0.0	0.0	1.0	0.0
7b338bab7d8cf54feac7e33d601f9590	0.0	0.0	0.0	0.0	1.0	0.0
e24edd4c046dd400ded0625c2f90fabe	0.0	0.0	0.0	0.0	1.0	0.0
da098a9b8c25d3746c3666f592acd127	0.0	0.0	0.0	0.0	1.0	0.0
b944f51a87616e065d4b4eb52b762c06	0.0	0.0	0.0	0.0	1.0	0.0
24fff286a763290f1909808f75d84763	0.0	0.0	0.0	0.0	1.0	0.0
ec850ae6a73541eb5d110c0dde9e9f91	0.0	0.0	0.0	0.0	1.0	0.0
e4702b38bc4d20e747f2d62afbabb2c1	0.0	0.0	0.0	0.0	1.0	0.0
4e3a4db26d9739618ff272f0c65cf7b1	0.0	0.0	0.0	0.0	1.0	0.0
a32dc5ce366e59433a6780a23fb7c1eb	0.0	0.0	0.0	0.0	1.0	0.0
6776a99c7cc8d996d26a5e2d343c1755	0.0	0.0	0.0	0.0	1.0	0.0
49c11a0e62b5276501bec227731dfdec	0.0	0.0	0.0	0.0	1.0	0.0
28e11e8850f15fa4b1059526908b8b70	0.0	0.0	0.0	0.0	1.0	0.0
9cd91d11a57403563d9e976db28f7651	0.0	0.0	0.0	0.0	0.0	1.0
054e832659f3f476dfc980e0901e162b	0.0	0.0	0.0	0.0	0.0	1.0
c7c1aaefc4dfe0c38933e5c3b8c4d545	0.0	0.0	0.0	0.0	0.0	1.0
f8d0b2c98e979620eb124bf22c81775b	0.0	0.0	0.0	0.0	0.0	1.0
0ed0ea2dc1a801afb0ced781b5089f35	0.0	0.0	0.0	0.0	0.0	1.0
0fb26fb97dfd63a7dcd9051040cc3522	0.0	0.0	0.0	0.0	0.0	1.0
e22ecf1bf6956a0aeddf0c3d36c63f44	0.0	0.0	0.0	0.0	0.0	1.0
7144c34ad1e8d4be72188e4b7d96ffb2	0.0	0.0	0.0	0.0	0.0	1.0
bb2538d3c35fedc432cdcc4fa6af372e	0.0	0.0	0.0	0.0	0.0	1.0
6e48820f5172413bb7022afaff31f891	0.0	0.0	0.0	0.0	0.0	1.0
827cd07d61f0e338fa46e0a1bbd4c339	0.0	0.0	0.0	0.0	0.0	1.0
9802038db5a2ed2af8d8d22e00c382a1	0.0	0.0	0.0	0.0	0.0	1.0
aac2b3c0792b44cfb0c94997487a8cdd	0.0	0.0	0.0	0.0	0.0	1.0
65b4e09ee0dc823d165ea4ea6bf7ab02	0.0	0.0	0.0	0.0	0.0	1.0
d457a30b07a0b6efeb4f769eb04b989e	0.0	0.0	0.0	0.0	0.0	1.0
bb68ce9abe5128b6fc4adb06554b8039	0.0	0.0	0.0	0.0	0.0	1.0
9112932a06765fa425c534b6bfc0aaa1	0.0	0.0	0.0	0.0	0.0	1.0
571df3037f6009926b590551b5557b81	0.0	0.0	0.0	0.0	0.0	1.0
0a5ec2dbce3fb7db45ec012c0f1bc034	0.0	0.0	0.0	0.0	0.0	1.0
658288352a6fa40db27fc6abed283b43	0.0	0.0	0.0	0.0	0.0	1.0
